,Pais_x,Poblacion,total_gdp_million,ECI,a√±o_x,Ecuador
1190,Poland,37974750.0,588782.5678,1.0737600051,2018,0
1191,Poland,37965475.0,596054.5919,1.0616019634,2019,0
1192,Poland,37899070.0,599449.1884,1.041319905,2020,0
1193,Poland,38248076.0,190905.4935,0.6250339124,2001,0
1194,Poland,38063255.0,524382.6785,1.0150424982,2011,0
1195,Poland,38258629.0,172219.4611,0.5899653963,2000,0
1196,Poland,37986412.0,477111.288,1.0105232286,2015,0
1197,Portugal,10362722.0,121604.1072,0.22678622,2001,0
1198,Portugal,10289898.0,118605.1929,0.1800295378,2000,0
1199,Portugal,10419631.0,134795.5655,0.1695664173,2002,0
1200,Portugal,10458821.0,165226.1755,0.1574110234,2003,0
1201,Portugal,10483861.0,189382.1225,0.2456219427,2004,0
1202,Portugal,10503330.0,197253.8767,0.2487561176,2005,0
1203,Portugal,10522288.0,208756.4493,0.2678046848,2006,0
1204,Portugal,10558177.0,263416.3946,0.3721641614,2008,0
1205,Portugal,10568247.0,244667.7628,0.3778122532,2009,0
1206,Portugal,10573100.0,238113.0032,0.3621333686,2010,0
1207,Portugal,10542964.0,240496.1473,0.349515536,2007,0
1208,Portugal,10514844.0,216224.2406,0.3462817181,2012,0
1209,Portugal,10457295.0,226433.858,0.3934335558,2013,0
1210,Portugal,10401062.0,229901.9642,0.4186013592,2014,0
1211,Portugal,10358076.0,199394.0665,0.368195577,2015,0
1212,Portugal,10325452.0,206426.1523,0.3668447629,2016,0
1213,Portugal,10300300.0,221357.8747,0.4166218134,2017,0
1214,Portugal,10283822.0,242313.1166,0.4432398925,2018,0
1215,Portugal,10286263.0,239986.9226,0.4622442586,2019,0
1216,Portugal,10557560.0,245117.9902,0.3445660012,2011,0
1217,Portugal,10297081.0,229031.8605,0.466875043,2020,0
1218,Qatar,1713504.0,125122.3063,-0.0614407335,2010,1
1219,Qatar,713186.0,19363.73626,-0.7329248195,2002,1
1220,Qatar,2760385.0,144411.3633,-0.0465654555,2020,1
1221,Qatar,2807235.0,175837.551,-0.1210477374,2019,1
1222,Qatar,2766732.0,183334.9538,-0.1383851031,2018,1
1223,Qatar,2711755.0,161099.1222,-0.0640058453,2017,1
1224,Qatar,2595166.0,151732.1819,0.1093942539,2016,1
1225,Qatar,2414573.0,161739.9556,0.02427582,2015,1
1226,Qatar,2214465.0,206224.5986,0.0580349069,2014,1
1227,Qatar,2035501.0,198727.643,0.0895362961,2013,1
1228,Qatar,1905660.0,186833.5024,-0.1478250205,2012,1
1229,Qatar,1804171.0,167775.2686,0.068515661,2011,1
1230,Qatar,1610274.0,97798.35165,-0.2302975,2009,1
1231,Qatar,1444277.0,115270.0549,-0.2142438684,2008,1
1232,Qatar,1231893.0,79712.08791,-0.206885445,2007,1
1233,Qatar,1015060.0,60882.14286,-0.260098755,2006,1
1234,Qatar,848710.0,44530.49451,-0.2237769839,2005,1
1235,Qatar,777943.0,31734.06593,-0.5208294854,2004,1
1236,Qatar,748525.0,23533.79121,-0.7730434662,2003,1
1237,Qatar,678831.0,17538.46154,-0.9381288811,2001,1
1238,Qatar,645937.0,17759.89011,-1.2082020443,2000,1
1239,Romania,22131970.0,40394.82468,0.0729198043,2001,0
1240,Romania,20058035.0,179132.8931,0.6522047177,2012,0
1241,Romania,21574326.0,57806.50602,0.0365368529,2003,0
1242,Romania,19265250.0,251362.0405,1.0285805813,2020,0
1243,Romania,19371648.0,251019.2784,1.0145963086,2019,0
1244,Romania,19473970.0,243317.0794,0.9627529618,2018,0
1245,Romania,19588715.0,210146.7489,0.9239695346,2017,0
1246,Romania,19702267.0,185286.8546,0.8058229464,2016,0
1247,Romania,19815616.0,177882.4176,0.7974693764,2015,0
1248,Romania,21730496.0,46066.10195,0.0012736774,2002,0
1249,Romania,19908979.0,199712.2895,0.75400661,2014,0
1250,Romania,22442971.0,37253.25902,0.0695273677,2000,0
1251,Romania,20147528.0,192614.0852,0.7028414017,2011,0
1252,Romania,20246871.0,170029.359,0.6777689837,2010,0
1253,Romania,20367487.0,174103.6959,0.6882101662,2009,0
1254,Romania,20537875.0,214313.629,0.5795782172,2008,0
1255,Romania,20882982.0,174585.2028,0.4490438196,2007,0
1256,Romania,21193760.0,122022.9975,0.2925270655,2006,0
1257,Romania,19983693.0,189790.2281,0.7155055859,2013,0
1258,Romania,21319685.0,98452.79198,0.1651662629,2005,0
1259,Romania,21451748.0,74972.66906,0.1263274732,2004,0
1260,Saudi Arabia,35018133.0,816578.6745,0.768618368,2018,1
1261,Saudi Arabia,34193122.0,688586.0944,0.7411947802,2017,1
1262,Saudi Arabia,33416270.0,644935.682,0.7590293037,2016,1
1263,Saudi Arabia,32749848.0,654269.7396,0.8343752054,2015,1
1264,Saudi Arabia,32125564.0,756350.3473,0.7892288643,2014,1
1265,Saudi Arabia,31482498.0,746647.1274,0.8064214076,2013,1
1266,Saudi Arabia,30821543.0,735974.8433,0.6287069794,2012,1
1267,Saudi Arabia,35827362.0,803616.2648,0.8671860334,2019,1
1268,Saudi Arabia,30150945.0,671238.8401,0.509373844,2011,1
1269,Saudi Arabia,22085929.0,184137.4697,0.2126267238,2001,1
1270,Saudi Arabia,28483797.0,429097.8993,0.2093124789,2009,1
1271,Saudi Arabia,27437353.0,519796.7386,0.2004268799,2008,1
1272,Saudi Arabia,26400068.0,415964.5831,0.3555888361,2007,1
1273,Saudi Arabia,25382870.0,376900.1357,0.2324033444,2006,1
1274,Saudi Arabia,24397644.0,328459.7001,0.28418088,2005,1
1275,Saudi Arabia,23661808.0,258742.263,0.192363322,2004,1
1276,Saudi Arabia,23150847.0,215807.6553,0.1688637279,2003,1
1277,Saudi Arabia,22623415.0,189605.9202,0.1802195704,2002,1
1278,Saudi Arabia,35997107.0,703367.8412,0.8778457416,2020,1
1279,Saudi Arabia,21547390.0,189514.9262,0.0255578552,2000,1
1280,Saudi Arabia,29411929.0,528207.3326,0.4529363508,2010,1
1281,Singapore,5638676.0,376998.1465,1.7839387095,2018,1
1282,Singapore,5612253.0,343193.3522,1.7097074414,2017,1
1283,Singapore,5607283.0,318832.4285,1.6902286649,2016,1
1284,Singapore,5535002.0,308004.1461,1.6028554437,2015,1
1285,Singapore,5469724.0,314851.1562,1.5581834374,2014,1
1286,Singapore,5399162.0,307576.3606,1.6502531113,2013,1
1287,Singapore,5312437.0,295087.2209,1.699559774,2012,1
1288,Singapore,4138012.0,89794.94335,1.0166518983,2001,1
1289,Singapore,4175950.0,92537.75271,1.1047205577,2002,1
1290,Singapore,4987573.0,194152.286,1.5025781533,2009,1
1291,Singapore,4839396.0,193611.9867,1.4940981295,2008,1
1292,Singapore,4588599.0,180941.9415,1.4479711782,2007,1
1293,Singapore,4401365.0,148630.3732,1.3406048555,2006,1
1294,Singapore,4265762.0,127807.6184,1.4549408314,2005,1
1295,Singapore,4166664.0,115035.4988,1.4141695932,2004,1
1296,Singapore,4114826.0,97645.44828,1.1790345824,2003,1
1297,Singapore,5076732.0,239809.3876,1.5153958572,2010,1
1298,Singapore,5183688.0,279351.1687,1.6065714978,2011,1
1299,Singapore,4027887.0,96074.47796,0.8794063226,2000,1
1300,Singapore,5685807.0,345295.9339,1.8239169138,2020,1
1301,Singapore,5703569.0,375472.7313,1.716195411,2019,1
1302,Slovenia,1988925.0,20289.62764,1.0451551773,2000,0
1303,Slovenia,1994530.0,23489.89027,1.1337257354,2002,0
1304,Slovenia,2102419.0,53706.80004,1.4582307257,2020,0
1305,Slovenia,2088385.0,54331.58848,1.4554961946,2019,0
1306,Slovenia,2073894.0,54177.88243,1.4691720174,2018,0
1307,Slovenia,2066388.0,48589.10004,1.4971809612,2017,0
1308,Slovenia,2065042.0,44766.72279,1.4672363962,2016,0
1309,Slovenia,2063531.0,43107.50602,1.4130056551,2015,0
1310,Slovenia,2061980.0,49997.18644,1.4008324415,2014,0
1311,Slovenia,2059953.0,48415.65726,1.4301496573,2013,0
1312,Slovenia,1992060.0,20876.30997,1.1325875438,2001,0
1313,Slovenia,2057159.0,46577.79318,1.4079335359,2012,0
1314,Slovenia,2048583.0,48208.24023,1.3587950737,2010,0
1315,Slovenia,2039669.0,50567.73489,1.3736659889,2009,0
1316,Slovenia,2021316.0,55779.42774,1.3423540948,2008,0
1317,Slovenia,2018122.0,48067.40121,1.3181061286,2007,0
1318,Slovenia,2006868.0,39481.04504,1.309614185,2006,0
1319,Slovenia,2000474.0,36206.39597,1.2602764614,2005,0
1320,Slovenia,1997012.0,34414.7845,1.2386012347,2004,0
1321,Slovenia,1995733.0,29634.71364,1.2011159854,2003,0
1322,Slovenia,2052843.0,51583.86979,1.4159493436,2011,0
1323,South Africa,57339635.0,404159.6909,0.1248608857,2018,0
1324,South Africa,58087055.0,388531.9541,0.1844007776,2019,0
1325,South Africa,46813266.0,151753.3695,0.426636764,2000,0
1326,South Africa,56641209.0,381448.8147,0.1889416636,2017,0
1327,South Africa,48104048.0,197020.2415,0.3928083909,2003,0
1328,South Africa,48556071.0,255806.6314,0.3628874873,2004,0
1329,South Africa,49017147.0,288868.4891,0.4757607027,2005,0
1330,South Africa,49491756.0,303860.8741,0.4341958152,2006,0
1331,South Africa,49996094.0,333075.4626,0.4319511635,2007,0
1332,South Africa,50565812.0,316132.1388,0.4226184736,2008,0
1333,South Africa,58801927.0,337619.6801,0.0723714668,2020,0
1334,South Africa,51170779.0,329753.0489,0.3388033567,2009,0
1335,South Africa,52443325.0,458201.5141,0.3527872504,2011,0
1336,South Africa,53145033.0,434400.5451,0.3218522946,2012,0
1337,South Africa,53873616.0,400886.0136,0.3123080738,2013,0
1338,South Africa,54729551.0,381198.8698,0.398009216,2014,0
1339,South Africa,55876504.0,346709.7905,0.3098140397,2015,0
1340,South Africa,56422274.0,323585.5097,0.2412091638,2016,0
1341,South Africa,51784921.0,417365.077,0.3660254345,2010,0
1342,South Africa,47661514.0,129088.1322,0.4139104142,2002,0
1343,South Africa,47229714.0,135429.607,0.3912109412,2001,0
1344,Spain,47134837.0,1394320.055,0.7775646795,2019,0
1345,Spain,46797754.0,1421702.715,0.7739354143,2018,0
1346,Spain,46593236.0,1313245.33,0.7745795444,2017,0
1347,Spain,46484062.0,1233554.967,0.7761083713,2016,0
1348,Spain,46444832.0,1196156.971,0.7974819921,2015,0
1349,Spain,46480882.0,1371820.538,0.8243781019,2014,0
1350,Spain,46620045.0,1355579.536,0.8348572017,2013,0
1351,Spain,46742697.0,1480710.496,0.8400610446,2011,0
1352,Spain,46576897.0,1422108.2,0.8459696403,2010,0
1353,Spain,46362946.0,1491472.924,0.8918797632,2009,0
1354,Spain,42187645.0,907491.5232,0.9810256583,2003,0
1355,Spain,45226803.0,1474002.58,0.8972601665,2007,0
1356,Spain,44397319.0,1260398.978,0.8909140522,2006,0
1357,Spain,43653155.0,1153715.823,0.8911182013,2005,0
1358,Spain,42921895.0,1069055.675,0.9239841858,2004,0
1359,Spain,46773055.0,1324750.739,0.8125568869,2012,0
1360,Spain,45954106.0,1631863.494,0.8780025661,2008,0
1361,Spain,47365655.0,1276962.686,0.7631291567,2020,0
1362,Spain,40567864.0,598363.3135,0.9987978273,2000,0
1363,Spain,40850412.0,627830.0294,1.0574157502,2001,0
1364,Spain,41431558.0,708756.6771,1.007839321,2002,0
1365,Sri Lanka,21506813.0,94376.24647,-0.6240444192,2017,1
1366,Sri Lanka,21425494.0,88012.26226,-0.7222623847,2016,1
1367,Sri Lanka,18776371.0,16330.81418,-1.0331847967,2000,1
1368,Sri Lanka,18920275.0,15749.7538,-1.0487236676,2001,1
1369,Sri Lanka,19110707.0,16536.53565,-1.0784090407,2002,1
1370,Sri Lanka,19303180.0,18881.76544,-1.0551061919,2003,1
1371,Sri Lanka,19673866.0,24405.79104,-0.9275704827,2005,1
1372,Sri Lanka,19870706.0,28279.81492,-0.7679587268,2006,1
1373,Sri Lanka,20078655.0,32350.24841,-0.632315962,2007,1
1374,Sri Lanka,19490431.0,20662.52594,-0.9455378388,2004,1
1375,Sri Lanka,20482477.0,42066.21787,-0.6726774927,2009,1
1376,Sri Lanka,20668557.0,58636.15071,-0.7644661027,2010,1
1377,Sri Lanka,20859743.0,67753.28895,-0.7536306799,2011,1
1378,Sri Lanka,21017147.0,70447.1915,-0.7654850173,2012,1
1379,Sri Lanka,21131756.0,77000.59666,-0.7598759924,2013,1
1380,Sri Lanka,21239457.0,82528.52623,-0.6356823975,2014,1
1381,Sri Lanka,21670000.0,94493.84735,-0.6354904379,2018,1
1382,Sri Lanka,21336697.0,85140.96354,-0.6540298388,2015,1
1383,Sri Lanka,20285643.0,40713.81231,-0.601055402,2008,1
1384,Sri Lanka,21803000.0,89014.99079,-0.4946442699,2019,1
1385,Sri Lanka,21919000.0,85349.11217,-0.4876852112,2020,1
1386,Sweden,9378126.0,495812.5588,1.6679652606,2010,0
1387,Sweden,8872109.0,262835.4544,1.6973117578,2000,0
1388,Sweden,8924958.0,266849.0618,1.8185910845,2002,0
1389,Sweden,8958229.0,334337.2123,1.7748625255,2003,0
1390,Sweden,8993531.0,385118.0449,1.7958962446,2004,0
1391,Sweden,9029572.0,392218.0889,1.7355991703,2005,0
1392,Sweden,9080505.0,423093.4374,1.7185324014,2006,0
1393,Sweden,9148092.0,491252.5892,1.6772759235,2007,0
1394,Sweden,9219637.0,517706.1492,1.6838324502,2008,0
1395,Sweden,9298515.0,436537.0143,1.7063762756,2009,0
1396,Sweden,9449213.0,574094.113,1.7021934155,2011,0
1397,Sweden,9519374.0,552483.7273,1.7092423956,2012,0
1398,Sweden,9600379.0,586841.8218,1.7076901704,2013,0
1399,Sweden,9696110.0,581964.0172,1.6794892403,2014,0
1400,Sweden,9799186.0,505103.7813,1.6793609215,2015,0
1401,Sweden,9923085.0,515654.6715,1.6442506509,2016,0
1402,Sweden,10057698.0,541018.7498,1.6176613783,2017,0
1403,Sweden,10175214.0,555455.3715,1.6013664253,2018,0
1404,Sweden,10278887.0,533879.5292,1.5888273981,2019,0
1405,Sweden,8895960.0,242395.8525,1.7858346727,2001,0
1406,Sweden,10353442.0,547054.1742,1.596517604,2020,0
1407,Switzerland,8638167.0,739913.6198,2.0030714272,2020,0
1408,Switzerland,8451840.0,695200.8331,2.0731103671,2017,0
1409,Switzerland,7229854.0,286582.6724,1.8167332483,2001,0
1410,Switzerland,7284753.0,309301.4224,1.8844631571,2002,0
1411,Switzerland,7339001.0,362075.0865,1.8847938733,2003,0
1412,Switzerland,7389625.0,403912.891,1.880859796,2004,0
1413,Switzerland,7437115.0,418284.8659,1.8003994057,2005,0
1414,Switzerland,7483934.0,441634.6722,1.786434325,2006,0
1415,Switzerland,7551117.0,490740.7156,1.778223737,2007,0
1416,Switzerland,7647675.0,567267.7675,1.7892958051,2008,0
1417,Switzerland,7743831.0,554212.9161,1.8250886103,2009,0
1418,Switzerland,7184250.0,279216.0339,1.7570549366,2000,0
1419,Switzerland,7824909.0,598851.0289,1.8470641415,2010,0
1420,Switzerland,7912398.0,715888.1267,1.9448403322,2011,0
1421,Switzerland,7996861.0,686420.2216,2.0206242147,2012,0
1422,Switzerland,8089346.0,706234.9374,1.9976685552,2013,0
1423,Switzerland,8188649.0,726537.8083,1.9190134025,2014,0
1424,Switzerland,8282396.0,694118.1864,1.9891011098,2015,0
1425,Switzerland,8373338.0,687895.4609,2.0483936202,2016,0
1426,Switzerland,8514329.0,725568.7175,2.0532063911,2018,0
1427,Switzerland,8575280.0,721369.1127,2.0047228172,2019,0
1428,Thailand,71307763.0,544081.0562,0.9345314008,2019,1
1429,Thailand,71475664.0,499681.757,0.905680503,2020,1
1430,Thailand,71127802.0,506754.6162,0.9327900216,2018,1
1431,Thailand,70898202.0,456356.9614,0.8968355988,2017,1
1432,Thailand,70607037.0,413366.1507,0.8949394103,2016,1
1433,Thailand,70294397.0,401296.4374,0.8583987317,2015,1
1434,Thailand,69960943.0,407339.4541,0.7831223254,2014,1
1435,Thailand,69157023.0,397558.223,0.6068433751,2012,1
1436,Thailand,68712846.0,370819.1409,0.5996655559,2011,1
1437,Thailand,68270489.0,341104.8202,0.4724236539,2010,1
1438,Thailand,69578602.0,420333.2032,0.7262315972,2013,1
1439,Thailand,67328239.0,291382.9912,0.5466125123,2008,1
1440,Thailand,63066603.0,126392.2337,-0.173119553,2000,1
1441,Thailand,67813654.0,281710.4166,0.5008343793,2009,1
1442,Thailand,64222580.0,134300.8513,-0.0623827441,2002,1
1443,Thailand,64776956.0,152280.6776,-0.0229547886,2003,1
1444,Thailand,63649892.0,120296.4762,-0.1238010597,2001,1
1445,Thailand,65821360.0,189318.5497,0.2486250097,2005,1
1446,Thailand,66319525.0,221758.1965,0.3455095454,2006,1
1447,Thailand,66826754.0,262942.4767,0.4557841084,2007,1
1448,Thailand,65311166.0,172895.7496,0.2287493275,2004,1
1449,Tunisia,9995123.0,22066.03183,-0.4005410691,2001,0
1450,Tunisia,12049314.0,41906.11369,0.1144376069,2019,0
1451,Tunisia,11933041.0,42685.97227,0.0570381061,2018,0
1452,Tunisia,11811443.0,42163.96627,0.03541271,2017,0
1453,Tunisia,11685667.0,44360.75419,-0.0363412545,2016,0
1454,Tunisia,11557779.0,45780.07749,-0.0343721301,2015,0
1455,Tunisia,11428948.0,50271.07263,0.0134359216,2014,0
1456,Tunisia,11300284.0,48684.18785,-0.0488517149,2013,0
1457,Tunisia,11174383.0,47311.15949,-0.0811083711,2012,0
1458,Tunisia,11032528.0,48122.74471,-0.0624228657,2011,0
1459,Tunisia,10680380.0,44860.96908,-0.1417264457,2008,0
1460,Tunisia,10580395.0,38914.07835,-0.1862759647,2007,0
1461,Tunisia,10483558.0,34377.31029,-0.2830241487,2006,0
1462,Tunisia,10388344.0,32273.00755,-0.3090582386,2005,0
1463,Tunisia,10292225.0,31183.05901,-0.3136191128,2004,0
1464,Tunisia,10193798.0,27453.00737,-0.3837752905,2003,0
1465,Tunisia,10094561.0,23142.15376,-0.361003258,2002,0
1466,Tunisia,10784504.0,43454.93594,-0.1029479546,2009,0
1467,Tunisia,9893316.0,21473.26184,-0.5069362426,2000,0
1468,Tunisia,10895063.0,46206.09194,-0.1039505128,2010,0
1469,Tunisia,12161723.0,42537.83246,0.0976804331,2020,0
1470,Ukraine,48202470.0,43956.36992,0.5903790553,2002,0
1471,Ukraine,45706086.0,169333.0488,0.6949662037,2011,0
1472,Ukraine,44132049.0,156617.8614,0.5152140482,2020,0
1473,Ukraine,47812949.0,52010.23872,0.5848657859,2003,0
1474,Ukraine,47451626.0,67220.15416,0.652203468,2004,0
1475,Ukraine,47105171.0,89239.37011,0.6678640994,2005,0
1476,Ukraine,46787786.0,111884.7525,0.6707754055,2006,0
1477,Ukraine,46509355.0,148733.8614,0.6530826622,2007,0
1478,Ukraine,46258189.0,188111.1406,0.6986364953,2008,0
1479,Ukraine,46053331.0,121552.7775,0.6709054726,2009,0
1480,Ukraine,45870741.0,141209.8644,0.6748598971,2010,0
1481,Ukraine,49176500.0,32375.28032,0.5765693579,2000,0
1482,Ukraine,45593342.0,182592.4165,0.6575923234,2012,0
1483,Ukraine,45489648.0,190498.8115,0.7120408688,2013,0
1484,Ukraine,45272155.0,133503.4114,0.6799137529,2014,0
1485,Ukraine,45154036.0,91030.95945,0.6172925851,2015,0
1486,Ukraine,45004673.0,93355.99363,0.5344972819,2016,0
1487,Ukraine,44831135.0,112090.5304,0.5278337102,2017,0
1488,Ukraine,44622518.0,130891.0498,0.5280883356,2018,0
1489,Ukraine,44386203.0,153882.982,0.5063451493,2019,0
1490,Ukraine,48662400.0,39309.58098,0.6116756081,2001,0
1491,United Arab Emirates,3275333.0,104337.3724,-0.6579888735,2000,1
1492,United Arab Emirates,3454198.0,103311.6406,-0.5453523174,2001,1
1493,United Arab Emirates,9211657.0,417989.7217,0.2020426811,2019,1
1494,United Arab Emirates,3633655.0,109816.2015,-0.5257469199,2002,1
1495,United Arab Emirates,3813443.0,124346.3581,-0.3795477771,2003,1
1496,United Arab Emirates,3993339.0,147824.3703,-0.261483354,2004,1
1497,United Arab Emirates,4280993.0,180617.468,-0.1757115013,2005,1
1498,United Arab Emirates,4898954.0,222116.5419,-0.09872271,2006,1
1499,United Arab Emirates,5872624.0,257916.1334,-0.1739740656,2007,1
1500,United Arab Emirates,6988685.0,315474.6157,-0.2156018258,2008,1
1501,United Arab Emirates,9287289.0,349473.0153,0.1530116253,2020,1
1502,United Arab Emirates,7992644.0,253547.3587,-0.2230180035,2009,1
1503,United Arab Emirates,8664969.0,384610.1254,0.0402228384,2012,1
1504,United Arab Emirates,8751847.0,400218.5297,0.0685259944,2013,1
1505,United Arab Emirates,8835951.0,414105.3668,0.1124639083,2014,1
1506,United Arab Emirates,8916899.0,370275.4696,0.0989096238,2015,1
1507,United Arab Emirates,8994263.0,369255.3262,0.1799313266,2016,1
1508,United Arab Emirates,9068296.0,390516.804,0.1434695509,2017,1
1509,United Arab Emirates,9140169.0,427049.4321,0.1029257433,2018,1
1510,United Arab Emirates,8575205.0,350666.0584,0.0067595991,2011,1
1511,United Arab Emirates,8481771.0,289787.4527,-0.1317686999,2010,1
1512,Uruguay,3391662.0,57236.01309,0.1677954946,2014,0
1513,Uruguay,3402818.0,53274.30422,0.1953840563,2015,0
1514,Uruguay,3413766.0,57236.65249,0.1712655437,2016,0
1515,Uruguay,3429086.0,53560.75505,-0.0041411368,2020,0
1516,Uruguay,3427042.0,64515.03827,0.0775294456,2018,0
1517,Uruguay,3428409.0,61231.14988,0.0089062291,2019,0
1518,Uruguay,3381180.0,57531.23335,0.1924499182,2013,0
1519,Uruguay,3422200.0,64233.96686,0.2200782912,2017,0
1520,Uruguay,3300939.0,20898.78842,0.348802405,2001,0
1521,Uruguay,3336126.0,30366.21312,0.0617651661,2008,0
1522,Uruguay,3361637.0,47962.4393,0.0491169788,2011,0
1523,Uruguay,3352651.0,40284.48165,0.0589653716,2010,0
1524,Uruguay,3344156.0,31660.91128,0.0956453906,2009,0
1525,Uruguay,3328651.0,23410.57263,0.1306032811,2007,0
1526,Uruguay,3322282.0,19579.45797,0.2149241644,2006,0
1527,Uruguay,3317665.0,17362.85768,0.2686675912,2005,0
1528,Uruguay,3313801.0,13686.32989,0.1759906792,2004,0
1529,Uruguay,3310202.0,12045.63109,0.1475374741,2003,0
1530,Uruguay,3306441.0,13606.4946,0.2986990713,2002,0
1531,Uruguay,3371133.0,51264.39012,0.0775500602,2012,0
1532,Uruguay,3292224.0,22823.2558,0.3181029199,2000,0
1533,Uzbekistan,24964450.0,11401.42133,-0.3189834564,2001,0
1534,Uzbekistan,34232050.0,59894.30535,-0.5531343398,2020,0
1535,Uzbekistan,25271850.0,9687.788513,-0.3497970915,2002,0
1536,Uzbekistan,25567650.0,10134.45344,-0.4932385557,2003,0
1537,Uzbekistan,25864350.0,12030.02355,-0.6619635204,2004,0
1538,Uzbekistan,26167000.0,14307.50984,-0.6429896634,2005,0
1539,Uzbekistan,26488250.0,17330.83385,-0.6034453668,2006,0
1540,Uzbekistan,26868000.0,22311.39393,-0.5947771832,2007,0
1541,Uzbekistan,27302800.0,29549.43888,-0.6992618943,2008,0
1542,Uzbekistan,27767400.0,33689.22367,-0.6868113137,2009,0
1543,Uzbekistan,28562400.0,49765.6764,-0.7499417532,2010,0
1544,Uzbekistan,24650400.0,13760.51397,-0.2071292254,2000,0
1545,Uzbekistan,29774500.0,67517.34921,-0.6183002487,2012,0
1546,Uzbekistan,30243200.0,73180.03669,-0.6818628721,2013,0
1547,Uzbekistan,30757700.0,80845.38438,-0.5803001464,2014,0
1548,Uzbekistan,31298900.0,86196.26519,-0.5919502739,2015,0
1549,Uzbekistan,31847900.0,86138.28862,-0.6281071911,2016,0
1550,Uzbekistan,32388600.0,62081.3233,-0.5330676724,2017,0
1551,Uzbekistan,32956100.0,52633.14381,-0.4924361104,2018,0
1552,Uzbekistan,33580350.0,59907.67403,-0.5013198122,2019,0
1553,Uzbekistan,29339400.0,60178.9093,-0.664533019,2011,0
1554,Zimbabwe,13025785.0,14101.92031,-0.7070395119,2011,1
1555,Zimbabwe,15052184.0,34156.06992,-0.8265988587,2018,1
1556,Zimbabwe,14751101.0,17584.89094,-0.7822915339,2017,1
1557,Zimbabwe,14452704.0,20548.67807,-0.7569696843,2016,1
1558,Zimbabwe,14154937.0,19963.12061,-0.6875936822,2015,1
1559,Zimbabwe,13855753.0,19495.51963,-0.6413755655,2014,1
1560,Zimbabwe,13555422.0,19091.01999,-0.7811162172,2013,1
1561,Zimbabwe,13265331.0,17114.84988,-0.8373395677,2012,1
1562,Zimbabwe,12839771.0,12041.65518,-0.4414252193,2010,1
1563,Zimbabwe,12224753.0,5755.2152,-0.3259817565,2005,1
1564,Zimbabwe,12550347.0,4415.7028,-0.2336050194,2008,1
1565,Zimbabwe,12450568.0,5291.9501,-0.231089301,2007,1
1566,Zimbabwe,12330490.0,5443.8965,-0.2651277341,2006,1
1567,Zimbabwe,15354608.0,21832.23493,-0.798136741,2019,1
1568,Zimbabwe,12160881.0,5805.5984,-0.3443379888,2004,1
1569,Zimbabwe,12075828.0,5727.5918,-0.3458136467,2003,1
1570,Zimbabwe,11984644.0,6342.1164,-0.3423876399,2002,1
1571,Zimbabwe,11910978.0,6777.3847,-0.3937829691,2001,1
1572,Zimbabwe,11834676.0,6689.9576,-0.2885791841,2000,1
1573,Zimbabwe,12679810.0,9665.793264,-0.3817707795,2009,1
1574,Zimbabwe,15669666.0,21509.69841,-0.8935691018,2020,1
